hour	min	Weekday	Lat	Lon
9	36	3	40.7408	-73.9869
9	36	3	40.7058	-74.0084
9	37	3	40.7729	-73.9671
9	39	3	40.7283	-74.0007
9	39	3	40.8917	-73.7927
9	40	3	40.7277	-73.9824
9	47	3	41.1233	-73.7801
9	48	3	40.7642	-73.9845
9	49	3	40.7655	-73.9759
9	54	3	40.753	-74.0039
9	54	3	40.7274	-74.0005
9	57	3	40.8404	-73.9433
9	59	3	40.7647	-73.9828
9	59	3	40.7743	-73.8731
10	01	3	40.7732	-73.8858
10	01	3	40.7481	-73.9881
10	08	3	40.7506	-73.9945
10	08	3	40.7433	-74.0074
10	08	3	40.7385	-73.9856
10	09	3	40.7514	-73.9939
10	10	3	40.842	-73.9371
10	12	3	40.6418	-73.7887
10	14	3	40.7878	-73.9786
10	16	3	40.7105	-74.0104
10	18	3	40.7966	-73.9352
10	21	3	40.7562	-73.9727
10	21	3	40.7692	-73.9814
10	21	3	40.7332	-73.9531
10	22	3	40.7771	-73.9599
10	26	3	40.7682	-73.9293
10	26	3	40.7844	-74.1365
10	28	3	40.7474	-73.9896
10	29	3	40.7402	-73.6405
10	30	3	40.7642	-73.9812
10	30	3	40.7618	-74.0008
10	30	3	40.7618	-74.0008
10	34	3	40.7571	-73.9719
10	36	3	40.6435	-73.7901
10	37	3	40.7561	-73.9242
10	39	3	40.7591	-73.9883
10	46	3	40.7822	-73.9804
10	47	3	40.7513	-73.9826
10	50	3	40.7714	-73.9883
10	53	3	40.7537	-73.9745
10	57	3	41.0157	-73.7967
10	58	3	40.7387	-73.9872
10	59	3	40.7562	-73.9727
11	01	3	40.7544	-73.8539
11	01	3	40.7527	-73.9794
11	01	3	40.7911	-73.9687
11	02	3	40.7685	-73.9655
11	02	3	40.7609	-73.9993
11	06	3	40.7652	-73.9715
11	09	3	40.744	-73.976
11	11	3	40.72	-73.9882
11	12	3	40.7126	-73.8186
11	13	3	40.6949	-73.9872
11	16	3	40.7601	-73.9597
11	18	3	40.6957	-73.9312
11	19	3	40.7454	-73.977
11	20	3	40.7238	-73.9879
11	20	3	40.7604	-73.9699
11	22	3	40.7505	-73.8257
11	22	3	40.7431	-73.9877
11	27	3	40.7435	-73.9924
11	32	3	40.7073	-74.0044
11	32	3	40.7773	-73.9612
11	33	3	40.7253	-74.0046
11	34	3	40.7225	-73.9595
11	36	3	40.7357	-73.9871
11	39	3	40.7697	-73.9873
11	42	3	40.7666	-73.9783
11	43	3	40.7521	-74.0331
11	51	3	40.7151	-74.0161
11	53	3	40.7517	-73.9767
11	57	3	40.7837	-73.9715
11	57	3	40.6419	-73.7896
11	58	3	40.6926	-73.9981
11	58	3	40.7448	-73.957
11	59	3	40.7335	-73.9547
12	00	3	40.7641	-73.9825
12	01	3	40.7679	-73.9588
12	02	3	40.6485	-73.7833
12	05	3	40.6544	-73.9631
12	06	3	40.7538	-74.026
12	07	3	40.7697	-73.9808
12	07	3	40.7519	-73.978
12	07	3	40.7739	-73.8721
12	08	3	40.7506	-73.9699
12	11	3	40.7611	-73.971
12	18	3	40.7416	-73.9231
12	18	3	40.73	-73.9896
12	18	3	40.73	-73.9896
12	20	3	40.7746	-73.9841
12	20	3	40.732	-74.0077
12	20	3	40.7693	-74.0361
12	28	3	40.7039	-73.9186
12	29	3	40.7406	-74.0078
12	29	3	40.6451	-73.7816
12	31	3	40.7441	-73.9534
12	33	3	40.7457	-73.9033
12	34	3	40.7637	-73.9854
12	34	3	40.7878	-73.9768
12	36	3	40.757	-73.9674
12	37	3	40.7225	-73.9592
12	37	3	40.7388	-74.0032
12	38	3	40.7595	-73.9697
12	38	3	40.7527	-73.9724
12	38	3	40.7527	-73.9724
12	41	3	40.792	-73.9681
12	42	3	40.7191	-73.9512
12	42	3	40.774	-73.8727
12	46	3	40.7617	-73.9663
12	46	3	40.7741	-73.8725
12	47	3	40.6602	-73.95
12	49	3	40.7272	-73.9787
12	50	3	40.8077	-73.9452
12	50	3	40.7423	-73.9949
12	51	3	40.724	-73.9804
12	56	3	40.7407	-73.9903
12	57	3	40.802	-73.9343
12	58	3	40.7779	-73.9892
12	58	3	40.7816	-73.9831
13	00	3	40.7704	-73.8652
13	01	3	40.7442	-73.9787
13	02	3	40.7415	-73.8504
13	02	3	40.7953	-73.9752
13	06	3	40.6994	-73.9299
13	08	3	40.7267	-73.9868
13	11	3	40.7094	-74.01
13	11	3	40.7359	-73.9872
13	12	3	40.7624	-73.9754
13	12	3	40.8454	-73.9424
13	16	3	40.7462	-73.9978
13	16	3	40.7486	-73.9922
13	16	3	40.7449	-73.991
13	21	3	40.6955	-73.9919
13	24	3	40.6465	-73.7901
13	25	3	40.7698	-73.8643
13	27	3	40.7233	-73.995
13	28	3	40.7641	-73.9641
13	29	3	40.6909	-74.1774
13	34	3	40.7296	-74.0023
13	35	3	40.7547	-73.9773
13	41	3	40.7796	-73.9846
13	41	3	40.7228	-73.9988
13	45	3	40.7664	-73.9783
13	45	3	40.7536	-73.9921
13	46	3	40.7641	-73.9832
13	47	3	40.7704	-73.875
13	49	3	40.7521	-73.9944
13	52	3	40.688	-74.1829
13	52	3	40.688	-74.1829
13	52	3	40.7311	-73.9741
13	52	3	40.718	-73.9939
13	52	3	40.7256	-73.9965
13	53	3	40.7334	-74.0046
13	53	3	40.6902	-74.1786
13	56	3	40.6468	-73.7792
13	56	3	40.7369	-73.9869
13	56	3	40.737	-74.0027
13	58	3	40.7162	-73.9962
14	00	3	40.7764	-73.9763
14	03	3	40.7514	-73.977
14	07	3	40.6948	-74.1777
14	11	3	40.7426	-73.9921
14	14	3	40.7501	-73.9948
14	16	3	40.7781	-73.9823
14	19	3	40.7074	-74.0043
14	23	3	40.7417	-73.9992
14	24	3	40.762	-73.9973
14	24	3	40.6947	-74.178
14	26	3	40.7678	-73.9915
14	26	3	40.8266	-73.923
14	27	3	40.8058	-73.9658
14	27	3	40.7263	-73.9993
14	30	3	40.6444	-73.7829
14	31	3	40.7403	-74.006
14	32	3	40.7065	-74.0167
14	34	3	40.6418	-73.7885
14	36	3	40.7374	-73.9904
14	37	3	40.7362	-73.9893
14	38	3	40.695	-74.1782
14	39	3	40.8654	-73.9311
14	42	3	40.7943	-73.9748
14	43	3	40.7404	-74.0061
14	46	3	40.8002	-73.9695
14	48	3	40.7461	-73.9793
14	49	3	40.7735	-73.9458
14	51	3	40.769	-73.9829
14	51	3	40.769	-73.9829
14	51	3	40.7755	-73.9833
14	53	3	40.7216	-73.9877
14	54	3	40.7702	-73.8649
14	55	3	40.7019	-73.9847
14	56	3	40.7559	-73.9964
14	58	3	40.7955	-73.9757
14	58	3	40.7549	-73.994
14	59	3	40.7835	-73.9782
14	59	3	40.7605	-73.9681
14	59	3	40.7577	-73.9745
15	00	3	40.7769	-73.9772
15	01	3	40.7245	-74.0092
15	02	3	40.7723	-73.9523
15	03	3	40.7333	-73.9892
15	03	3	40.7333	-73.9892
15	03	3	40.7444	-74.0021
15	08	3	40.6705	-73.9273
15	09	3	40.7777	-73.9823
15	10	3	40.7403	-73.9976
15	13	3	40.7139	-74.0132
15	14	3	40.7055	-73.9385
15	15	3	40.7627	-73.9495
15	15	3	40.726	-74.0454
15	17	3	40.6552	-73.9612
15	18	3	40.7774	-73.9769
15	18	3	40.7738	-73.8719
15	18	3	40.7194	-73.9973
15	21	3	40.7894	-73.9757
15	21	3	40.7151	-74.0162
15	23	3	40.7685	-73.8871
15	26	3	40.7419	-73.9924
15	27	3	40.7674	-73.988
15	28	3	40.7104	-74.01
15	31	3	40.7326	-73.9875
15	33	3	40.7248	-74.0018
15	34	3	40.7375	-73.9992
15	35	3	40.2256	-74.0244
15	35	3	40.7686	-73.9554
15	36	3	40.726	-73.9777
15	37	3	40.7472	-73.9916
15	37	3	40.7686	-73.9849
15	40	3	40.7537	-73.9644
15	46	3	40.724	-73.9936
15	47	3	40.688	-74.183
15	51	3	40.8311	-73.9266
15	57	3	40.8294	-73.9284
15	57	3	40.7436	-73.9727
15	57	3	40.7698	-73.8644
15	59	3	40.6745	-73.9756
15	59	3	40.7751	-73.9909
15	59	3	40.7383	-73.9833
16	02	3	40.7344	-73.9899
16	04	3	40.7354	-73.9746
16	05	3	40.7549	-73.9806
16	08	3	40.7269	-74.0107
16	08	3	40.6448	-73.7818
16	08	3	40.7205	-74.0118
16	09	3	40.7598	-73.9963
16	10	3	40.6721	-74.0104
16	11	3	40.7651	-73.9752
16	11	3	40.7454	-74.0047
16	11	3	40.7438	-73.9856
16	12	3	40.7437	-73.9924
16	14	3	40.77	-73.8645
16	14	3	40.6447	-73.782
16	15	3	40.7598	-73.9963
16	15	3	40.7565	-73.9841
16	18	3	40.8001	-73.9696
16	19	3	40.7058	-74.0077
16	21	3	40.7339	-73.9866
16	21	3	40.8401	-73.9171
16	22	3	40.7442	-73.984
16	22	3	40.7478	-74.0043
16	23	3	40.7709	-73.8657
16	25	3	40.705	-74.0149
16	28	3	40.774	-73.8727
16	29	3	40.7177	-73.9498
16	30	3	40.6598	-73.9791
16	31	3	40.7421	-73.9968
16	33	3	40.7578	-73.9866
16	35	3	40.7305	-73.9742
16	38	3	40.6447	-73.7826
16	38	3	40.7492	-73.9757
16	41	3	40.7698	-73.8644
16	41	3	40.6483	-73.7827
16	41	3	40.7571	-73.9781
16	42	3	40.7751	-73.9911
16	43	3	40.7637	-73.9715
16	45	3	41.0019	-73.7168
16	46	3	40.7144	-74.0102
16	46	3	40.848	-74.1754
16	48	3	40.7591	-73.9766
16	51	3	40.7465	-73.9856
16	51	3	40.6453	-73.7769
16	53	3	40.7644	-73.9853
16	53	3	40.7399	-73.995
16	55	3	40.7521	-73.9776
16	56	3	40.7275	-73.9921
16	59	3	40.6722	-73.9627
17	01	3	40.783	-73.9738
17	02	3	40.6952	-74.1787
17	02	3	40.7637	-73.9714
17	02	3	40.7241	-74.0094
17	04	3	40.7736	-73.8718
17	05	3	40.7455	-73.9938
17	05	3	40.7255	-74.0001
17	05	3	40.767	-73.968
17	06	3	40.6881	-73.9606
17	06	3	40.9	-73.9106
17	06	3	40.6463	-73.7896
17	06	3	40.8364	-73.8596
17	08	3	40.6419	-73.7884
17	08	3	40.7937	-73.9729
17	10	3	40.7194	-73.983
17	10	3	40.7704	-73.9574
17	11	3	40.7662	-73.9893
17	12	3	40.7264	-74.009
17	12	3	40.7338	-74.0063
17	12	3	40.6976	-73.913
17	13	3	40.7642	-73.996
17	14	3	40.7738	-73.9603
17	17	3	40.7687	-73.8629
17	18	3	40.7407	-74.0058
17	18	3	40.7622	-73.9627
17	20	3	40.7234	-73.9973
17	21	3	40.9462	-73.8276
17	22	3	40.6953	-74.1777
17	25	3	40.7204	-73.9544
17	26	3	40.6443	-73.7832
17	27	3	40.7384	-73.9951
17	28	3	40.7209	-73.8434
17	29	3	40.7743	-73.983
17	30	3	40.7636	-73.9721
17	31	3	40.7428	-73.9829
17	32	3	40.7464	-74.0008
17	39	3	40.7287	-73.9007
17	40	3	40.7712	-73.9833
17	40	3	40.7252	-73.998
17	42	3	40.691	-73.9664
17	43	3	40.7545	-73.7073
17	43	3	40.7116	-73.9537
17	44	3	40.7645	-73.9705
17	44	3	40.7268	-73.9996
17	44	3	40.7268	-73.9996
17	44	3	40.7955	-73.9328
17	45	3	40.7794	-73.9445
17	48	3	40.7756	-73.964
17	48	3	40.7193	-73.997
17	51	3	40.723	-73.9976
17	51	3	40.7489	-73.9816
17	53	3	40.7123	-74.0434
17	53	3	40.7567	-73.9826
17	56	3	40.7451	-73.9878
17	57	3	40.7394	-73.9959
17	57	3	40.7246	-73.9935
17	58	3	40.6865	-73.9858
18	02	3	40.7504	-73.9191
18	04	3	40.7067	-74.0127
18	04	3	40.7369	-74.0032
18	05	3	40.7156	-73.9601
18	05	3	40.7296	-74.0009
18	05	3	40.7073	-74.0098
18	11	3	40.7154	-74.011
18	13	3	40.7076	-74.0023
18	13	3	40.7647	-73.9705
18	13	3	40.7406	-74.0085
18	14	3	40.7663	-73.886
18	16	3	40.785	-73.9697
18	17	3	40.7179	-73.9552
18	17	3	40.7483	-73.9886
18	18	3	40.6447	-73.7822
18	20	3	40.7704	-73.8653
18	23	3	40.7334	-73.9991
18	24	3	40.7712	-73.964
18	24	3	40.7488	-73.9119
18	24	3	40.7427	-73.8258
18	24	3	40.725	-74.0013
18	25	3	40.7383	-73.9991
18	26	3	40.7527	-74.0039
18	27	3	40.6447	-73.7821
18	29	3	40.7563	-73.9691
18	31	3	40.7396	-74.0066
18	31	3	40.7241	-73.9879
18	34	3	40.7334	-73.9997
18	40	3	40.7273	-74.0063
18	41	3	40.7738	-73.964
18	42	3	40.7187	-73.9936
18	42	3	40.7199	-74.0051
18	43	3	40.7295	-73.988
18	44	3	40.6713	-73.9578
18	47	3	40.7287	-73.9545
18	48	3	40.7401	-73.9894
18	50	3	40.6717	-73.754
18	53	3	40.6491	-74.006
18	55	3	40.7622	-73.9803
18	55	3	40.7311	-73.986
18	56	3	40.6907	-74.1782
18	57	3	40.6458	-73.9634
18	58	3	40.7381	-73.9893
18	59	3	40.7259	-73.9833
19	00	3	40.7364	-73.9989
19	01	3	40.7197	-74
19	01	3	40.7464	-74.0083
19	01	3	40.773	-73.8857
19	01	3	40.6946	-74.1777
19	02	3	40.7397	-74.0055
19	05	3	40.7093	-74.0067
19	06	3	40.7116	-73.949
19	06	3	40.7672	-73.9683
19	08	3	40.752	-73.9934
19	08	3	40.7783	-73.9587
19	11	3	40.7492	-73.9727
19	12	3	40.7196	-73.9561
19	12	3	40.196	-74.0163
19	13	3	40.6877	-74.1824
19	13	3	40.7399	-74.0068
19	14	3	40.7463	-73.9792
19	15	3	40.7077	-73.9403
19	15	3	40.7572	-73.9686
19	17	3	40.7645	-73.9958
19	17	3	40.7217	-74.0002
19	18	3	40.6914	-74.1778
19	19	3	40.7806	-73.9857
19	20	3	40.7529	-73.9748
19	21	3	40.7245	-73.9987
19	22	3	40.7193	-73.9542
19	23	3	40.7864	-73.6018
19	26	3	40.7717	-73.983
19	27	3	40.7719	-73.9816
19	29	3	40.6465	-73.7899
19	30	3	40.7029	-73.9947
19	30	3	40.6447	-73.7819
19	31	3	40.7673	-73.9548
19	31	3	40.7517	-74.0036
19	31	3	40.7669	-73.9691
19	33	3	40.7425	-74.0046
19	34	3	40.774	-73.8725
19	36	3	40.7301	-74.0069
19	38	3	40.7388	-73.9833
19	40	3	40.6497	-74.0134
19	41	3	40.777	-73.9891
19	43	3	40.7211	-73.9965
19	43	3	40.7643	-73.9687
19	45	3	40.8073	-73.7217
19	47	3	40.7227	-73.9849
19	51	3	40.7135	-73.9638
19	52	3	40.7477	-73.9933
19	53	3	40.6574	-74.0014
19	55	3	40.76	-73.9878
19	57	3	40.7674	-73.9809
19	59	3	40.6546	-74.0094
19	59	3	40.7345	-73.9934
20	01	3	40.7739	-73.8718
20	01	3	40.7909	-73.9745
20	02	3	40.7303	-74.0043
20	02	3	40.6456	-73.7767
20	03	3	40.7417	-73.9972
20	03	3	40.7228	-74.0047
20	03	3	40.7228	-74.0047
20	05	3	40.7415	-73.9868
20	08	3	40.7656	-73.9703
20	08	3	40.7635	-73.9865
20	08	3	40.7153	-74.0158
20	08	3	40.7406	-74.0078
20	09	3	40.7631	-73.9878
20	09	3	40.7698	-73.8643
20	10	3	40.8941	-73.9607
20	11	3	40.7012	-73.9153
20	12	3	40.7537	-73.9852
20	14	3	40.7301	-74.0005
20	14	3	40.7927	-73.9195
20	15	3	40.6525	-73.9615
20	15	3	40.6448	-73.7818
20	18	3	40.6836	-73.9719
20	18	3	40.7523	-73.9837
20	19	3	40.6888	-73.9051
20	21	3	40.7637	-73.9867
20	24	3	40.7899	-73.9685
20	26	3	40.7516	-73.9691
20	30	3	40.6951	-74.1782
20	31	3	40.7245	-73.98
20	32	3	40.7636	-73.9856
20	34	3	40.7464	-74.0098
20	35	3	40.7326	-74.0035
20	35	3	40.7739	-73.8721
20	36	3	40.7387	-73.9879
20	41	3	40.7847	-73.9561
20	41	3	40.7165	-73.9948
20	43	3	40.7785	-73.9542
20	43	3	40.7613	-73.9699
20	44	3	40.7816	-73.9808
20	45	3	40.7685	-73.8627
20	48	3	40.7204	-74.0084
20	50	3	40.8205	-73.9436
20	50	3	40.7945	-73.9986
20	51	3	40.7437	-73.9754
20	53	3	40.7042	-73.9376
20	55	3	40.749	-73.9923
20	55	3	40.7741	-73.8729
20	55	3	40.7411	-73.9898
20	56	3	40.7361	-73.998
20	56	3	40.6843	-73.9921
20	57	3	40.7642	-73.9686
20	58	3	40.7405	-74.0078
21	01	3	40.778	-73.9785
21	01	3	40.7409	-73.9923
21	02	3	40.7218	-73.9975
21	04	3	40.7102	-73.9631
21	04	3	40.7451	-74.0001
21	06	3	40.6467	-73.7791
21	07	3	40.7573	-73.9636
21	07	3	40.7401	-73.9934
21	08	3	40.6904	-73.9075
21	09	3	40.781	-73.9762
21	10	3	40.7206	-73.9872
21	10	3	40.7593	-73.9854
21	11	3	40.6933	-73.972
21	13	3	40.7621	-73.9776
21	13	3	40.7545	-74.007
21	14	3	40.7235	-73.9853
21	16	3	40.7663	-73.9915
21	17	3	40.6429	-73.7893
21	17	3	40.7157	-73.952
21	22	3	40.8162	-73.9375
21	23	3	40.7206	-74.0054
21	24	3	40.7685	-73.8625
21	25	3	40.6956	-74.178
21	26	3	40.7441	-74.0068
21	26	3	40.7987	-73.821
21	28	3	40.74	-73.9862
21	28	3	40.7623	-73.9716
21	29	3	40.7272	-73.9918
21	30	3	40.76	-73.9855
21	30	3	40.7742	-73.8715
21	31	3	40.805	-73.9389
21	31	3	40.7559	-73.9902
21	34	3	40.7191	-73.9587
21	36	3	40.8888	-74.0557
21	37	3	40.7326	-73.9914
21	37	3	40.7748	-73.9803
21	39	3	40.718	-73.998
21	40	3	40.7254	-74.0039
21	48	3	40.6445	-73.7815
21	49	3	40.7719	-73.9786
21	50	3	40.751	-73.9756
21	51	3	40.7208	-73.9863
21	51	3	40.6467	-73.7896
21	53	3	40.7284	-73.959
21	53	3	40.7873	-73.9776
21	56	3	40.7399	-74.007
21	57	3	40.6772	-73.9802
21	57	3	40.7742	-73.8725
21	58	3	40.7167	-74.0082
22	03	3	40.7269	-74.0019
22	04	3	40.7216	-74.0045
22	05	3	40.7524	-73.9932
22	06	3	40.7504	-73.9948
22	06	3	40.7605	-73.9645
22	07	3	40.7708	-73.9818
22	10	3	40.6728	-73.9833
22	13	3	40.8691	-73.4547
22	13	3	40.7428	-73.8256
22	18	3	40.7248	-73.9947
22	19	3	40.7577	-73.9893
22	20	3	40.8019	-73.9677
22	21	3	40.7744	-73.9845
22	24	3	40.7929	-73.9757
22	24	3	40.695	-74.1781
22	25	3	40.7239	-73.9972
22	26	3	40.7204	-74.0109
22	30	3	40.7164	-73.9948
22	31	3	40.7206	-73.8462
22	31	3	40.721	-73.9565
22	32	3	40.7017	-74.0129
22	34	3	40.6855	-73.9934
22	35	3	40.7413	-73.996
22	36	3	40.7643	-73.9735
22	42	3	40.6833	-73.9609
22	45	3	40.7708	-73.8657
22	47	3	40.7385	-73.9873
22	47	3	40.6795	-73.9864
22	48	3	40.5581	-74.2628
22	53	3	40.7297	-74.0046
22	54	3	40.752	-73.9856
22	56	3	40.8269	-73.8616
22	58	3	40.5774	-73.9681
22	59	3	40.7652	-73.9827
22	59	3	40.7702	-73.8652
23	04	3	40.7447	-73.9873
23	07	3	40.7173	-73.9911
23	07	3	40.7202	-73.9573
23	09	3	40.76	-73.9842
23	12	3	40.7693	-73.9811
23	12	3	40.7408	-73.9859
23	14	3	40.7443	-74.0003
23	14	3	40.6827	-73.7199
23	18	3	40.734	-73.9987
23	23	3	40.717	-74.008
23	29	3	40.7728	-73.9554
23	30	3	40.6954	-74.1776
23	32	3	40.7236	-73.9512
23	32	3	40.7643	-73.9799
23	34	3	40.7184	-73.9872
23	35	3	40.7692	-73.987
23	37	3	40.7515	-73.9937
23	38	3	40.695	-74.1781
23	38	3	40.6885	-73.9502
23	39	3	40.7484	-73.9733
23	40	3	40.8121	-73.9303
23	44	3	40.8192	-73.9434
23	45	3	40.7639	-73.9976
23	47	3	40.7487	-73.9848
23	51	3	40.7733	-73.9817
23	52	3	40.7394	-74.0066
23	55	3	40.7638	-73.9853
0	06	6	40.6952	-74.1794
0	07	6	40.6464	-73.7896
0	13	6	40.747	-73.9732
0	14	6	40.7325	-73.9876
0	24	6	40.7254	-73.9766
0	24	6	40.7741	-73.8725
0	32	6	40.7606	-73.9624
0	32	6	40.7647	-73.9823
0	38	6	40.7526	-73.9783
0	38	6	40.7237	-74.0112
0	41	6	40.7213	-73.9955
0	42	6	40.7554	-73.9872
0	54	6	40.7276	-73.9913
0	56	6	40.7309	-73.9954
1	02	6	40.728	-74.0056
1	16	6	40.6879	-74.1816
1	20	6	40.786	-73.9763
1	42	6	40.6621	-74.1764
1	43	6	40.7604	-73.9623
1	45	6	40.7517	-73.9858
2	18	6	40.7604	-73.9621
2	18	6	40.7464	-73.9684
2	30	6	40.9552	-74.1152
2	32	6	40.721	-73.9871
2	35	6	40.7442	-73.9856
2	49	6	40.7319	-74.0009
2	56	6	40.785	-73.9706
3	00	6	40.8315	-74.1494
3	02	6	40.7604	-73.9622
3	03	6	40.7265	-73.9832
3	13	6	40.7457	-73.9779
3	22	6	40.7403	-74.0358
3	22	6	40.7403	-74.0358
3	28	6	40.7644	-73.9688
3	28	6	40.7607	-73.9984
3	31	6	40.7704	-73.9524
3	32	6	40.8703	-74.2258
3	35	6	40.7887	-73.9713
3	40	6	40.7545	-74.0261
3	49	6	40.7273	-73.9826
3	49	6	40.7611	-73.9865
3	50	6	40.8763	-74.2138
3	51	6	40.714	-74.0127
3	56	6	40.759	-73.9943
3	56	6	40.7304	-73.99
4	01	6	40.7428	-74.039
4	03	6	40.7151	-74.0431
4	03	6	40.7151	-74.0431
4	05	6	40.7111	-74.0057
4	06	6	40.6467	-73.7784
4	09	6	40.6759	-73.9532
4	12	6	40.7489	-73.9717
4	15	6	40.7192	-73.9996
4	19	6	40.778	-73.9827
4	31	6	40.8051	-73.957
4	38	6	40.7327	-73.9901
4	39	6	40.7458	-73.9785
4	46	6	40.6791	-73.9928
4	48	6	40.7202	-73.9918
4	49	6	40.7936	-73.9666
5	01	6	40.7825	-73.9728
5	02	6	40.7841	-73.9762
5	08	6	40.7171	-73.9625
5	14	6	40.7423	-73.9825
5	16	6	40.7584	-73.9654
5	20	6	40.7616	-73.9661
5	25	6	40.719	-73.9486
5	25	6	40.7524	-74.0018
5	33	6	40.7153	-73.9463
5	34	6	40.7466	-73.992
5	38	6	40.7665	-73.9611
5	39	6	40.7291	-74.0045
5	40	6	40.7235	-74.0367
5	40	6	40.7235	-74.0367
5	41	6	40.749	-73.974
5	42	6	40.7329	-73.9836
5	50	6	40.7739	-73.8718
5	53	6	40.6453	-73.7907
5	58	6	40.7223	-73.9843
5	58	6	40.7732	-73.9549
6	01	6	40.764	-73.9215
6	02	6	40.6803	-73.9747
6	07	6	40.7798	-73.9466
6	10	6	40.7838	-73.9738
6	10	6	40.7237	-74.0113
6	13	6	40.7191	-73.8399
6	13	6	40.6462	-73.7768
6	17	6	40.6921	-73.9696
6	19	6	40.7237	-74.0096
6	24	6	40.7739	-73.9807
6	26	6	40.778	-73.9762
6	30	6	40.7249	-73.9794
6	31	6	40.7859	-73.9529
6	34	6	40.7726	-73.954
6	35	6	40.7593	-73.9943
6	40	6	40.7126	-73.8217
6	42	6	40.7704	-73.8651
6	43	6	40.745	-73.9741
6	44	6	40.7411	-73.9807
6	45	6	40.6446	-73.782
6	46	6	40.7331	-73.9947
6	46	6	40.7331	-73.9947
6	48	6	40.7989	-73.9693
6	49	6	40.7545	-73.9823
6	49	6	40.7413	-74.0001
6	51	6	40.7897	-73.9711
6	52	6	40.7749	-73.9911
6	52	6	40.7527	-73.9816
6	57	6	40.7968	-73.9728
6	58	6	40.7183	-73.9618
6	58	6	40.7212	-73.9877
7	00	6	40.7366	-73.993
7	01	6	40.7356	-73.9794
7	01	6	40.7252	-73.8559
7	01	6	40.6971	-73.9839
7	02	6	40.7701	-73.9552
7	02	6	40.7805	-73.9541
7	03	6	40.7641	-73.979
7	03	6	40.7368	-73.9876
7	06	6	40.7617	-73.9903
7	09	6	40.6446	-73.783
7	12	6	40.7356	-73.9793
7	14	6	40.77	-73.9551
7	15	6	40.7022	-73.9899
7	16	6	40.7881	-73.9801
7	17	6	40.7334	-74.0047
7	17	6	40.7453	-74.004
7	17	6	40.7726	-73.9467
7	17	6	40.7249	-73.9789
7	18	6	40.7389	-74.0088
7	20	6	40.7324	-73.9949
7	20	6	40.7759	-73.9558
7	27	6	40.7647	-73.9829
7	27	6	40.7701	-73.8647
7	31	6	40.7413	-73.9984
7	31	6	40.7326	-73.9797
7	31	6	40.776	-73.9441
7	32	6	40.7265	-73.997
7	32	6	40.7677	-73.9898
7	35	6	40.7163	-74.0109
7	36	6	40.7264	-74.14
7	37	6	40.7563	-73.9748
7	38	6	40.7312	-73.9756
7	38	6	40.7686	-73.8628
7	39	6	40.7637	-73.9636
7	40	6	40.7342	-73.9897
7	40	6	40.7767	-73.9489
7	40	6	40.7669	-73.9817
7	41	6	40.6928	-73.9861
7	42	6	41.101	-73.7789
7	42	6	40.7377	-74.0048
7	42	6	40.7554	-73.9675
7	43	6	40.7216	-74.0035
7	45	6	40.7264	-74.0089
7	46	6	40.7177	-74.006
7	46	6	40.7297	-73.9909
7	47	6	40.774	-73.8719
7	49	6	40.6875	-73.9676
7	49	6	40.7277	-73.9839
7	57	6	40.7429	-73.9722
7	57	6	40.7374	-74.0046
7	58	6	40.7462	-73.9778
7	58	6	40.7715	-73.9825
8	00	6	40.7381	-74.0044
8	03	6	40.7133	-73.9646
8	04	6	40.7758	-73.9527
8	06	6	40.7215	-73.9799
8	07	6	40.7418	-73.9824
8	07	6	40.7456	-74.007
8	08	6	40.7735	-73.9636
8	09	6	40.7576	-73.9669
8	09	6	40.688	-74.1828
8	13	6	40.7739	-73.8721
8	14	6	40.7597	-73.9856
8	19	6	40.7829	-73.9776
8	19	6	40.7736	-73.9556
8	19	6	40.7072	-74.0164
8	20	6	40.7835	-73.9804
8	20	6	40.769	-73.9583
8	22	6	40.7682	-73.993
8	24	6	40.7778	-73.9492
8	24	6	40.6948	-74.1778
8	24	6	40.7762	-73.9512
8	25	6	40.7255	-73.995
8	27	6	40.6898	-73.9798
8	29	6	40.7234	-73.9846
8	30	6	40.7218	-74.0043
8	30	6	40.7675	-73.9804
8	31	6	40.7734	-73.9451
8	31	6	40.7574	-73.9889
8	34	6	40.783	-73.9552
8	36	6	40.7797	-73.9539
8	39	6	40.7325	-74.0053
8	40	6	40.762	-73.9666
8	44	6	40.7684	-73.8626
8	47	6	40.745	-73.9949
8	47	6	40.7329	-73.99
8	49	6	40.7259	-73.9904
8	50	6	40.7665	-73.9253
8	52	6	40.7609	-73.9862
8	52	6	40.7684	-73.9569
8	55	6	40.7146	-74.0161
9	00	6	40.774	-73.8718
9	00	6	40.774	-73.8719
9	00	6	40.7514	-73.9931
9	02	6	40.723	-73.9975
9	03	6	40.7644	-73.811
9	03	6	40.6896	-73.9799
9	04	6	40.7737	-73.9488
9	05	6	40.7748	-73.9646
9	06	6	40.7547	-73.9793
9	07	6	40.7506	-74.0022
9	09	6	40.7753	-73.9635
9	09	6	40.7788	-73.9563
9	11	6	40.7286	-73.9987
9	21	6	40.7691	-73.9612
9	22	6	40.774	-73.8716
9	25	6	40.7173	-74.0161
9	26	6	40.7348	-74.0031
9	27	6	40.7353	-74.0011
9	28	6	40.7729	-73.9644
9	30	6	40.7433	-73.9848
9	33	6	40.752	-73.9857
9	34	6	40.7716	-73.9889
9	35	6	40.6877	-73.9899
